quiz_id,question_id,choice_id,sort_order,label,label_en,explanation,explanation_en
registerRadar,rr_031,c,3,返[かえ]すわ。,返すわ。 (HOME),too blunt,Does not match the required tone for this context.
registerRadar,rr_032,a,1,ではまた。,ではまた。 (Others),too casual,Does not match the required tone for this context.
registerRadar,rr_032,b,2,ご検討[けんとう]のほど、何卒[なにとぞ]よろしくお願[ねが]いいたします。,ご検討のほど、何卒よろしくお願いいたします。 (Thank you for your understanding.),best fit,Best fit for the social context and tone.
registerRadar,rr_032,c,3,御[ご]高配[こうはい]賜[たまわ]りますよう切[せつ]にお願[ねが]い申[もう]し上[あ]げ候[こう]。,御高配賜りますよう切にお願い申し上げ候。 (Thank you for your understanding.),too stiff,Does not match the required tone for this context.
registerRadar,rr_033,a,1,すみません、ありがとうございます。,すみません、ありがとうございます。 (Thank you for your understanding.),best fit,Does not match the required tone for this context.
registerRadar,rr_033,b,2,感謝[かんしゃ]感激[かんげき]雨[あめ]あられ。,感謝感激雨あられ。 (Thank you very much.),unnatural,Best fit for the social context and tone.
registerRadar,rr_033,c,3,どうも。,どうも。 (Comment),too casual,Does not match the required tone for this context.
registerRadar,rr_034,a,1,悪[わる]いけど30分[ふん]だけ手伝[てつだ]ってくれない？明日[あす]おごる。,悪いけど30分だけ手伝ってくれない？明日おごる。 (Don’t help me for 30 minutes?),best fit,Does not match the required tone for this context.
registerRadar,rr_034,b,2,至急[しきゅう]残業[ざんぎょう]をお願[ねが]いしたく存[ぞん]じます。,至急残業をお願いしたく存じます。 (We do not want to ask for a sudden overtime.),too stiff,Best fit for the social context and tone.
registerRadar,rr_034,c,3,残[のこ]れ。,残れ。 (Close),too rude,Does not match the required tone for this context.
registerRadar,rr_035,a,1,朝食[ちょうしょく]は何時[いつ]からですか。,朝食は何時からですか。 (What time is breakfast?),best fit,Does not match the required tone for this context.
registerRadar,rr_035,b,2,飯[めし]、いつから？,飯、いつから？ (What is rice?),too casual,Best fit for the social context and tone.
registerRadar,rr_035,c,3,朝食[ちょうしょく]のお時間[じかん]を賜[たまわ]りたく存[ぞん]じます。,朝食のお時間を賜りたく存じます。 (Thank you for your understanding.),too stiff,Does not match the required tone for this context.
registerRadar,rr_036,a,1,書[か]いて。,書いて。 (Comment),too rude,Does not match the required tone for this context.
registerRadar,rr_036,b,2,こちらに記入[きにゅう]をお願[ねが]いできますか。,こちらに記入をお願いできますか。 (Can I fill in this form?),best fit,Best fit for the social context and tone.
registerRadar,rr_036,c,3,記帳[きちょう]を賜[たまわ]りたく,記帳を賜りたく (Thank you for your understanding.),too stiff,Does not match the required tone for this context.
registerRadar,rr_037,a,1,今度[こんど]の土日[どにち]、キャンプ行[い]かない？場所[ばしょ]は後[あと]で送[おく]る。,今度の土日、キャンプ行かない？場所は後で送る。 (Do not go camping on Saturdays and Sundays?),best fit,Does not match the required tone for this context.
registerRadar,rr_037,b,2,キャンプにご同行[どうこう]賜[たまわ]りたく候[こう]。,キャンプにご同行賜りたく候。 (Thank you for visiting our camp.),too stiff,Best fit for the social context and tone.
registerRadar,rr_037,c,3,お前[まえ]ら来[こ]い。,お前ら来い。 (You are here),too rude,Does not match the required tone for this context.
registerRadar,rr_038,a,1,△△社[しゃ]からこの日程[にってい]での納品[のうひん]を希望[きぼう]されています。どう対応[たいおう]しましょうか。,△△社からこの日程での納品を希望されています。どう対応しましょうか。 (△△We would like to deliver this time. How do you respond?),best fit,Does not match the required tone for this context.
registerRadar,rr_038,b,2,あいつらまた無茶[むちゃ]言[い]ってきた。,あいつらまた無茶言ってきた。 (I've been saying a little more.),too casual,Best fit for the social context and tone.
registerRadar,rr_038,c,3,恐[おそ]れ入[い]りますが御社[おんしゃ]のご意向[いこう]はいかがなさいまして。,"恐れ入りますが御社のご意向はいかがなさいまして。 (Sorry, this entry is only available in Japanese.)",too indirect,Does not match the required tone for this context.
registerRadar,rr_039,a,1,締切[しめきり]についてご相談[そうだん]がありメールいたしました。,締切についてご相談がありメールいたしました。 (Thank you for your understanding.),best fit,Does not match the required tone for this context.
registerRadar,rr_039,b,2,先生[せんせい]、ちょっといいっすか。,先生、ちょっといいっすか。 (It's a little better.),too casual,Best fit for the social context and tone.
registerRadar,rr_039,c,3,拝啓[はいけい]　時下[じか]ますますご清祥[せいしょう]のこととお慶[よろこ]び申[もう]し上[あ]げます。,拝啓　時下ますますご清祥のこととお慶び申し上げます。 (I would like to express my gra  to you.),too stiff,Does not match the required tone for this context.
registerRadar,rr_040,a,1,袋[ふくろ]は結構[けっこう]です。,袋は結構です。 (The bag is fine.),best fit,Does not match the required tone for this context.
registerRadar,rr_040,b,2,袋[ふくろ]いらん。,袋いらん。 (),too casual,Best fit for the social context and tone.
registerRadar,rr_040,c,3,袋[ふくろ]は賜[たまわ]りません。,袋は賜りません。 (Thank you for your understanding.),unnatural,Does not match the required tone for this context.
registerRadar,rr_041,a,1,面白[おもしろ]いけど、予算[よさん]の根拠[こんきょ]もう一歩[いっぽ]欲[ほ]しいかも。,"面白いけど、予算の根拠もう一歩欲しいかも。 (It’s interesting, but you might want to take a step further.)",best fit,Does not match the required tone for this context.
registerRadar,rr_041,b,2,お考[かんが]えの趣旨[しゅし]は理解[りかい]いたしますが、財務[ざいむ]面[めん]の裏付[うらづ]けをご提示[ていじ]賜[たまわ]れますでしょうか。,"お考えの趣旨は理解いたしますが、財務面の裏付けをご提示賜れますでしょうか。 (We understand the purpose of thinking, but will you give us your financial support?)",too stiff,Best fit for the social context and tone.
registerRadar,rr_041,c,3,ダメだこれ。,ダメだこれ。 (),too rude,Does not match the required tone for this context.
registerRadar,rr_042,a,1,遅[おく]れます。すみません。,遅れます。すみません。 (Close Not included.),too casual,Does not match the required tone for this context.
registerRadar,rr_042,b,2,大変[たいへん]申[もう]し訳[わけ]ございません。10分[ふん]ほど遅刻[ちこく]いたします。,大変申し訳ございません。10分ほど遅刻いたします。 (Thank you for your understanding. 10 minutes),best fit,Best fit for the social context and tone.
registerRadar,rr_042,c,3,恐[おそれ]泣[なき]蒙[こうむ]り候[こう]。少々[しょうしょう]遅参[ちさん]の由[よし]。,恐泣蒙り候。少々遅参の由。 (Crying. A little late),unnatural,Does not match the required tone for this context.
registerRadar,rr_043,a,1,出[で]ます。よろしくお願[ねが]いします。,出ます。よろしくお願いします。 (Contact Us Thank you.),best fit,Does not match the required tone for this context.
registerRadar,rr_043,b,2,出[で]るっす。,出るっす。 (Contact Us),too casual,Best fit for the social context and tone.
registerRadar,rr_043,c,3,出場[しゅつじょう]の栄[さかえ]に浴[よく]す所存[しょぞん]。,出場の栄に浴す所存。 (We will have a bathing experience.),unnatural,Does not match the required tone for this context.
registerRadar,rr_044,a,1,ただいま外出中[がいしゅつちゅう]はお電話[でんわ]くださいませ。,ただいま外出中はお電話くださいませ。 (Please call us now.),unnatural,Does not match the required tone for this context.
registerRadar,rr_044,b,2,折[お]り返[かえ]しご連絡[れんらく]いただければ幸[さ]いです。,折り返しご連絡いただければ幸いです。 (Thank you for your understanding.),best fit,Best fit for the social context and tone.
registerRadar,rr_044,c,3,かけ直[なお]せ。,かけ直せ。 (Contact Us),too rude,Does not match the required tone for this context.
registerRadar,rr_045,a,1,すみません、少[すこ]し倒[たお]してもいいですか。,すみません、少し倒してもいいですか。 (Can I defeat a little?),best fit,Does not match the required tone for this context.
registerRadar,rr_045,b,2,倒[たお]すぞ。,倒すぞ。 (Contact Us),too rude,Best fit for the social context and tone.
registerRadar,rr_045,c,3,愚息[ぐそく]のシートを後方[こうほう]へ移動[いどう]させていただきたく。,愚息のシートを後方へ移動させていただきたく。 (I would like to make a sheet ofシートishness backward.),too stiff,Does not match the required tone for this context.
registerRadar,rr_046,a,1,ついて行[い]っていいですか。,ついて行っていいですか。 (Contact Us),too casual,Does not match the required tone for this context.
registerRadar,rr_046,b,2,可能[かのう]であれば、来週[らいしゅう]の出張[しゅっちょう]に同行[どうこう]させていただけないでしょうか。,"可能であれば、来週の出張に同行させていただけないでしょうか。 (If possible, will you be able to attend next week's business trip?)",best fit,Best fit for the social context and tone.
registerRadar,rr_046,c,3,同行[どうこう]を御[ご]承認[しょうにん]くださいますよう伏[ふ]してお願[ねが]い申[もう]し上[あ]げます。,同行を御承認くださいますよう伏してお願い申し上げます。 (Thank you for your understanding.),too stiff,Does not match the required tone for this context.
registerRadar,rr_047,a,1,どうぞ、あがって。,どうぞ、あがって。 (Contact Us),best fit,Does not match the required tone for this context.
registerRadar,rr_047,b,2,お入[はい]りくださいませませ。,お入りくださいませませ。 (Contact Us),unnatural,Best fit for the social context and tone.
registerRadar,rr_047,c,3,入[い]れ。,入れ。 (Contact Us),too rude,Does not match the required tone for this context.
registerRadar,rr_048,a,1,仕事[しごと]の都合[つごう]で役員[やくいん]は難[むずか]しいです。すみません。,仕事の都合で役員は難しいです。すみません。 (Officers are difficult for work. Not included.),best fit,Does not match the required tone for this context.
registerRadar,rr_048,b,2,御[ご]役[やく]は辞退[じたい]させていただきます。,御役は辞退させていただきます。 (We will resign.),too stiff,Best fit for the social context and tone.
registerRadar,rr_048,c,3,やらねえ。,やらねえ。 (Home),too rude,Does not match the required tone for this context.
registerRadar,rr_049,a,1,パソコンがつきません。確認[かくにん]お願[ねが]いします。,パソコンがつきません。確認お願いします。 (There is no computer. Please confirm.),best fit,Does not match the required tone for this context.
registerRadar,rr_049,b,2,死[し]んだ。早[はや]く来[こ]い。,死んだ。早く来い。 (dead. Contact Us),too rude,Best fit for the social context and tone.
registerRadar,rr_049,c,3,端末[たんまつ]の起動[きどう]が叶[かな]わず、御[ご]助言[じょげん]乞[こ]う。,端末の起動が叶わず、御助言乞う。 (Please be advised if the device is launched.),too stiff,Does not match the required tone for this context.
registerRadar,rr_050,a,1,会議室[かいぎしつ]、いけます。,会議室、いけます。 (Meeting Room),too casual,Does not match the required tone for this context.
registerRadar,rr_050,b,2,応接[おうせつ]の準備[じゅんび]が整[ととの]いました。,応接の準備が整いました。 (Preparing for reception),best fit,Best fit for the social context and tone.
registerRadar,rr_050,c,3,お部屋[へや]、設[しつら]え完了[かんりょう]でございまする。,お部屋、設え完了でございまする。 (The room is complete.),unnatural,Does not match the required tone for this context.
registerRadar,rr_051,a,1,今夜[こんや]までに資料[しりょう]をお送[おく]りいただけますでしょうか。,今夜までに資料をお送りいただけますでしょうか。 (Can you send me a document by night?),best fit,Does not match the required tone for this context.
registerRadar,rr_051,b,2,今夜[こんや]までに資料[しりょう]くれ。急[いそ]ぎ。,今夜までに資料くれ。急ぎ。 (We will inform you by the night. Close),too rude,Best fit for the social context and tone.
registerRadar,rr_051,c,3,資料[しりょう]を賜[たまわ]りたく存[ぞん]じますがよろしいか。,資料を賜りたく存じますがよろしいか。 (Thank you for your understanding.),too indirect,Does not match the required tone for this context.
registerRadar,rr_052,a,1,ありがとうございます。,ありがとうございます。 (Thank you.),best fit,Does not match the required tone for this context.
registerRadar,rr_052,b,2,サンキューな。,サンキューな。 (サン),too casual,Best fit for the social context and tone.
registerRadar,rr_052,c,3,厚[あつ]く御礼[おれい]申[もう]し上[あ]げます。,厚く御礼申し上げます。 (Thank you very much.),too stiff,Does not match the required tone for this context.
registerRadar,rr_053,a,1,今日[きょう]の昼[ひる]、一緒[いっしょ]に行[い]かない？,今日の昼、一緒に行かない？ (Do not go with us?),best fit,Does not match the required tone for this context.
registerRadar,rr_053,b,2,昼食[ちゅうしょく]のご同行[どうこう]をお誘[さそ]い申[もう]し上[あ]げます。,昼食のご同行をお誘い申し上げます。 (We would like to invite you to join us.),too stiff,Best fit for the social context and tone.
registerRadar,rr_053,c,3,飯[めし]行[い]け。,飯行け。 (Restaurant),too rude,Does not match the required tone for this context.
registerRadar,rr_054,a,1,共用[きょうよう]廊下[ろうか]の照明[しょうめい]が一[ひと]つ切[き]れているようです。,共用廊下の照明が一つ切れているようです。 (It seems that the lighting of the common corridor is broken.),best fit,Does not match the required tone for this context.
registerRadar,rr_054,b,2,電球[でんきゅう]死[し]んでる。,電球死んでる。 (The bulb is dead.),too casual,Best fit for the social context and tone.
registerRadar,rr_054,c,3,照明[しょうめい]が炎[ほのお]を絶[た]たれたり。,照明が炎を絶たれたり。 (ion stops flame.),unnatural,Does not match the required tone for this context.
registerRadar,rr_055,a,1,ご指摘[してき]ありがとうございます。修正[しゅうせい]して再提出[さいていしゅつ]いたします。,ご指摘ありがとうございます。修正して再提出いたします。 (Thank you for your understanding. We will resubmit it.),best fit,Does not match the required tone for this context.
registerRadar,rr_055,b,2,了解[りょうかい]。直[なお]す。,了解。直す。 (),too casual,Best fit for the social context and tone.
registerRadar,rr_055,c,3,御[ご]教示[きょうじ]、涙[なみだ]なくんばあり難[がた]し。,御教示、涙なくんばあり難し。 (It is difficult to teach.),unnatural,Does not match the required tone for this context.
registerRadar,rr_056,a,1,参加[さんか]は2名[めい]です。よろしくお願[ねが]いします。,参加は2名です。よろしくお願いします。 (2 people Thank you.),best fit,Does not match the required tone for this context.
registerRadar,rr_056,b,2,2人[ふたり]っす。,2人っす。 (2 people),too casual,Best fit for the social context and tone.
registerRadar,rr_056,c,3,参加者[さんかしゃ]二[に]名[めい]にて参列[さんれつ]の旨[むね]、謹[つつし]んでご報告[ほうこく]申[もう]し上[あ]げる。,参加者二名にて参列の旨、謹んでご報告申し上げる。 (We would like to thank you for your cooperation.),too stiff,Does not match the required tone for this context.
registerRadar,rr_057,a,1,さっきの、もう一回[いちかい]言[い]ってくれる？,さっきの、もう一回言ってくれる？ (What’s new?),best fit,Does not match the required tone for this context.
registerRadar,rr_057,b,2,再説[さいせつ]を乞[こ]う。,再説を乞う。 (Re .),too stiff,Best fit for the social context and tone.
registerRadar,rr_057,c,3,聞[き]けよ。,聞けよ。 (Contact Us),too rude,Does not match the required tone for this context.
registerRadar,rr_058,a,1,お電話[でんわ]ありがとうございます。どのような件[けん]でしょうか。,お電話ありがとうございます。どのような件でしょうか。 (Thank you for contacting us. What is the case?),best fit,Does not match the required tone for this context.
registerRadar,rr_058,b,2,はい、クレームですか。,"はい、クレームですか。 (Yes, is it?)",too blunt,Best fit for the social context and tone.
registerRadar,rr_058,c,3,恐惶[きょうこう]謹言[きんげん]、頂戴[ちょうだい]つかまつる。,恐惶謹言、頂戴つかまつる。 (),unnatural,Does not match the required tone for this context.
registerRadar,rr_059,a,1,マジ助[たす]かった。ありがとう。,マジ助かった。ありがとう。 (It was really helpful. ありがとう),best fit,Does not match the required tone for this context.
registerRadar,rr_059,b,2,御[ご]助力[じょりょく]に痛[いた]感激[かんげき]に堪[こら]えません。,御助力に痛感激に堪えません。 (I can't endure the pain in your help.),too stiff,Best fit for the social context and tone.
registerRadar,rr_059,c,3,当然[とうぜん]だろ。,当然だろ。 (Of course.),too rude,Does not match the required tone for this context.
registerRadar,rr_060,a,1,5年[ねん]2組[くみ]の田中[たなか]の父[ちち]です。よろしくお願[ねが]いします。,5年2組の田中の父です。よろしくお願いします。 (My father of Tanaka in five years. Thank you.),best fit,Does not match the required tone for this context.
registerRadar,rr_060,b,2,俺[おれ]、田中[たなか]。,"俺、田中。 (。, Tanaka)",too casual,Best fit for the social context and tone.
registerRadar,rr_060,c,3,小生[しょうせい]、田中[たなか]と申[もう]します。,小生、田中と申します。 (It is close to Kosei and Tanaka.),too stiff,Does not match the required tone for this context.
registerRadar,rr_061,a,1,ただいま席[せき]を外[はず]しております。,"ただいま席を外しております。 (Sorry, this entry is only available in Japanese.)",best fit,Does not match the required tone for this context.
registerRadar,rr_061,b,2,いねえよ。,いねえよ。 (Comment),too rude,Best fit for the social context and tone.
registerRadar,rr_061,c,3,御[ご]不在[ふざい]でございますなり。,御不在でございますなり。 ({{ data.meta.length formatted }}),unnatural,Does not match the required tone for this context.
registerRadar,rr_062,a,1,ごちそうさま。おいしかった。,ごちそうさま。おいしかった。 (Home It was delicious.),best fit,Does not match the required tone for this context.
registerRadar,rr_062,b,2,拙[つたな]宴[うたげ]に預[あず]かり恐悦[きょうえつ]至極[しごく]に存[ぞん]じます。,拙宴に預かり恐悦至極に存じます。 (I will stay in my feast.),too stiff,Best fit for the social context and tone.
registerRadar,rr_062,c,3,まあまあ。,まあまあ。 (Close),too blunt,Does not match the required tone for this context.
registerRadar,rr_063,a,1,すみません、エレベーターはどちらですか。,すみません、エレベーターはどちらですか。 (What is the elevator?),best fit,Does not match the required tone for this context.
registerRadar,rr_063,b,2,エレベーターどこ。,エレベーターどこ。 (Elevator),too blunt,Best fit for the social context and tone.
registerRadar,rr_063,c,3,昇降機[しょうこうき]の所在[しょざい]を賜[たまわ]りたく。,昇降機の所在を賜りたく。 (Thank you for your continued support.),too stiff,Does not match the required tone for this context.
registerRadar,rr_064,a,1,可能[かのう]であれば部長[ぶちょう]様[さま]にも同席[どうせき]いただけますと幸[さ]いです。,"可能であれば部長様にも同席いただけますと幸いです。 (If possible, it is hope that you can sit with the manager.)",best fit,Does not match the required tone for this context.
registerRadar,rr_064,b,2,部[ぶ]長呼[ちょうこ]べ。,部長呼べ。 (Director),too rude,Best fit for the social context and tone.
registerRadar,rr_064,c,3,部長[ぶちょう]殿[でん]御[ご]同席[どうせき]の儀[ぎ]、伏[ふ]して懇願[こんがん]。,部長殿御同席の儀、伏して懇願。 (The ceremonial ceremony of the head office.),too stiff,Does not match the required tone for this context.
registerRadar,rr_065,a,1,左[ひだり]から来[き]てる、カバーして！,"左から来てる、カバーして！ (Come from the left, cover!)",best fit,Does not match the required tone for this context.
registerRadar,rr_065,b,2,援護[えんご]をお願[ねが]いしたく存[ぞん]じます。,援護をお願いしたく存じます。 (Thank you for your understanding.),too stiff,Best fit for the social context and tone.
registerRadar,rr_065,c,3,てめえ動[うご]け。,てめえ動け。 (Contact Us),too rude,Does not match the required tone for this context.
registerRadar,rr_066,a,1,キャリアの方向性[ほうこうせい]を考[かんが]え、転職[てんしょく]を決[き]めました。,キャリアの方向性を考え、転職を決めました。 (I decided to change my career.),best fit,Does not match the required tone for this context.
registerRadar,rr_066,b,2,上司[じょうし]がウザくて。,上司がウザくて。 (The boss is ザed.),too casual,Best fit for the social context and tone.
registerRadar,rr_066,c,3,前職[ぜんしょく]にて所業[しょぎょう]を修[おさ]め、茲[ここ]に侍[はべ]り候[こう]。,前職にて所業を修め、茲に侍り候。 (The samurai weather in the former job.),unnatural,Does not match the required tone for this context.
registerRadar,rr_067,a,1,搬送[はんそう]中[ちゅう]に破損[はそん]が判明[はんめい]しました。至急[しきゅう]先方[せんぽう]へ連絡[れんらく]が必要[ひつよう]です。,搬送中に破損が判明しました。至急先方へ連絡が必要です。 (Breakage was found during transport. Contact Us),best fit,Does not match the required tone for this context.
registerRadar,rr_067,b,2,壊[こわ]しちゃった。どうしよ。,壊しちゃった。どうしよ。 (I was broken. 。),too casual,Best fit for the social context and tone.
registerRadar,rr_067,c,3,品[しな]、破壊[はかい]の由[よし]、慙愧[ざんき]の極[きわ]み。,"品、破壊の由、慙愧の極み。 (The extreme of the product, the reason of destruction, and the earth.)",unnatural,Does not match the required tone for this context.
registerRadar,rr_068,a,1,では次[つぎ]の議題[ぎだい]に移[うつ]ります。,では次の議題に移ります。 (will move to the following agenda:),best fit,Does not match the required tone for this context.
registerRadar,rr_068,b,2,次[つぎ]いくぞ。,次いくぞ。 (Next),too casual,Best fit for the social context and tone.
registerRadar,rr_068,c,3,議題[ぎだい]を繰[く]り進[すす]めさせていただく次第[しだい]にござります。,議題を繰り進めさせていただく次第にござります。 (We will proceed as soon as we proceed.),too stiff,Does not match the required tone for this context.
registerRadar,rr_069,a,1,家庭[かてい]の都合[つごう]で週末[しゅうまつ]の回数[かいすう]を減[へ]らせていただきたいのですが。,家庭の都合で週末の回数を減らせていただきたいのですが。 (I would like to reduce the number of weekends for my family.),best fit,Does not match the required tone for this context.
registerRadar,rr_069,b,2,週末[しゅうまつ]は出[で]ねえ。,週末は出ねえ。 (Weekends),too rude,Best fit for the social context and tone.
registerRadar,rr_069,c,3,御店[おみせ]の勤怠[きんたい]、週末[しゅうまつ]を御免[ごめん]蒙[こうむ]りたく。,御店の勤怠、週末を御免蒙りたく。 (We are looking forward to your visit.),too stiff,Does not match the required tone for this context.
registerRadar,rr_070,a,1,申[もう]し訳[わけ]ないのですが、1時間[じかん]遅[おく]れてもよろしいでしょうか。,"申し訳ないのですが、1時間遅れてもよろしいでしょうか。 (Sorry, this entry is only available in Japanese.)",best fit,Does not match the required tone for this context.
registerRadar,rr_070,b,2,1時間[じかん]遅[おく]れ。,1時間遅れ。 (1 hour behind.),too blunt,Best fit for the social context and tone.
registerRadar,rr_070,c,3,到着[とうちゃく]の刻限[こくげん]を遅延[ちえん]せしめたく。,到着の刻限を遅延せしめたく。 (Don't delay the arrival time.),too stiff,Does not match the required tone for this context.
registerRadar,rr_071,a,1,名簿[めいぼ]、午前中[ごぜんちゅう]に送[おく]ってもらえる？忘[わす]れそうなら教[おし]えて。,名簿、午前中に送ってもらえる？忘れそうなら教えて。 (Can you send me in the morning?),best fit,Does not match the required tone for this context.
registerRadar,rr_071,b,2,名簿[めいぼ]、至急[しきゅう]提出[ていしゅつ]を。,名簿、至急提出を。 (Register and submit quickly.),too stiff,Best fit for the social context and tone.
registerRadar,rr_071,c,3,名簿[めいぼ]、今[いま]すぐ。,名簿、今すぐ。 (Book Now),too rude,Does not match the required tone for this context.
registerRadar,rr_072,a,1,すみません、この欄[らん]はどう書[か]けばよいでしょうか。,すみません、この欄はどう書けばよいでしょうか。 (I don't know how to write this field.),best fit,Does not match the required tone for this context.
registerRadar,rr_072,b,2,ここ、意味[いみ]わかんない。,ここ、意味わかんない。 (This is meaningless.),too casual,Best fit for the social context and tone.
registerRadar,rr_072,c,3,本欄[ほんらん]の御[ご]記入方法[きにゅうほうほう]、御[ご]教示[きょうじ]願[ねが]い奉[たてまつ]る。,"本欄の御記入方法、御教示願い奉る。 (How to fill in this field, please do it.)",too stiff,Does not match the required tone for this context.
registerRadar,rr_073,a,1,お役職[やくしょく]はマーケティング部[ぶ]長[ちょう]でいらっしゃいますか。,お役職はマーケティング部長でいらっしゃいますか。 (I am a marketing manager.),best fit,Does not match the required tone for this context.
registerRadar,rr_073,b,2,あんた部[ぶ]長[ちょう]？,あんた部長？ (General Manager),too rude,Best fit for the social context and tone.
registerRadar,rr_073,c,3,御[ご]身分[みぶん]はいかがなされまするや。,御身分はいかがなされまするや。 (How do you make your own?),unnatural,Does not match the required tone for this context.
registerRadar,rr_074,a,1,すみません、注文[ちゅうもん]したものまだでしょうか。,すみません、注文したものまだでしょうか。 (I'm not sure what I ordered.),best fit,Does not match the required tone for this context.
registerRadar,rr_074,b,2,まだかよ。,まだかよ。 (。),too rude,Best fit for the social context and tone.
registerRadar,rr_074,c,3,献立[こんだて]の到着[とうちゃく]が遅延[ちえん]しておりまする。,献立の到着が遅延しておりまする。 (Delayed arrival),too stiff,Does not match the required tone for this context.
registerRadar,rr_075,a,1,昨日[きのう]はありがとう！大事[だいじ]に使[つか]うね。,昨日はありがとう！大事に使うね。 (Thank you for yesterday!),best fit,Does not match the required tone for this context.
registerRadar,rr_075,b,2,厚[あつ]き御礼[おれい]、言語[げんご]道断[どうだん]。,厚き御礼、言語道断。 (),too stiff,Best fit for the social context and tone.
registerRadar,rr_075,c,3,もらった。,もらった。 (Comment),too blunt,Does not match the required tone for this context.
registerRadar,rr_076,a,1,△△社[しゃ]の佐藤[さとう]と申[もう]します。3時[じ]に△△様[さま]とお約束[やくそく]しております。,△△社の佐藤と申します。3時に△△様とお約束しております。 (△△It is a company Sato. We promise to you at 3 o'clock.),best fit,Does not match the required tone for this context.
registerRadar,rr_076,b,2,佐藤[さとう]だ。呼[よ]んで。,佐藤だ。呼んで。 (HOME Contact Us),too rude,Best fit for the social context and tone.
registerRadar,rr_076,c,3,小生[しょうせい]、面会[めんかい]の約[やく]、御座[ござ]りまする。,小生、面会の約、御座りまする。 (I will sit for the first time.),unnatural,Does not match the required tone for this context.
registerRadar,rr_077,a,1,めっちゃ分[わ]かりやすかったよ。お疲[つか]れ。,めっちゃ分かりやすかったよ。お疲れ。 (It was very easy to understand. Tired),best fit,Does not match the required tone for this context.
registerRadar,rr_077,b,2,御[ご]発表[はっぴょう]、誠[まこと]に畏[おそ]れ入[い]りました。,御発表、誠に畏れ入りました。 (Thank you for your understanding.),too stiff,Best fit for the social context and tone.
registerRadar,rr_077,c,3,つまんね。,つまんね。 (Comment),too rude,Does not match the required tone for this context.
registerRadar,rr_078,a,1,確認[かくにん]が不足[ふそく]しておりました。申[もう]し訳[わけ]ございません。,確認が不足しておりました。申し訳ございません。 (There was a lack of confirmation. We are sorry.),best fit,Does not match the required tone for this context.
registerRadar,rr_078,b,2,すみませんでしたー。,すみませんでしたー。 (I didn't know.),too casual,Best fit for the social context and tone.
registerRadar,rr_078,c,3,小生[しょうせい]、罪[つみ]該[がい]死[し]に付[つ]き、土[ど]下座[げざ]の意[い],小生、罪該死に付き、土下座の意 (Involved in sinners and sinners),unnatural,Does not match the required tone for this context.
registerRadar,rr_079,a,1,夜[よる]遅[おそ]くの洗濯[せんたく]の音[おと]が少[すこ]し響[ひび]くようなので、できれば時間[じかん]をずらしていただけますか。,夜遅くの洗濯の音が少し響くようなので、できれば時間をずらしていただけますか。 (It seems that the sound of washing will sound a little late at night.),best fit,Does not match the required tone for this context.
registerRadar,rr_079,b,2,うるせえんだよ。,うるせえんだよ。 (),too rude,Best fit for the social context and tone.
registerRadar,rr_079,c,3,洗濯機[せんたくき]、御[ご]使用[しよう]は明朝[みょうちょう]まで御[ご]猶予[ゆうよ]賜[たまわ]りたく。,洗濯機、御使用は明朝まで御猶予賜りたく。 (Thank you for using the washing machine.),too stiff,Does not match the required tone for this context.
registerRadar,rr_080,a,1,家庭[かてい]の事情[じじょう]により当日[とうじつ]は参加[さんか]が難[むずか]しいです。ご承認[しょうにん]いただけますと幸[さ]いです。,家庭の事情により当日は参加が難しいです。ご承認いただけますと幸いです。 (It is difficult to participate on the day due to family circumstances. Thank you for your understanding.),best fit,Does not match the required tone for this context.
registerRadar,rr_080,b,2,行[い]けません。,行けません。 (Contact Us),too blunt,Best fit for the social context and tone.
registerRadar,rr_080,c,3,欠席[けっせき]をお許[ゆる]し賜[たま]わりたく、謹[つつし]みて伺[うかが]いを立[た]てる。,欠席をお許し賜わりたく、謹みて伺いを立てる。 (Thank you for your understanding.),too stiff,Does not match the required tone for this context.
registerRadar,rr_081,a,1,視点[してん]が新[あたら]しくて勉強[べんきょう]になりました。,視点が新しくて勉強になりました。 (The viewpoint was renewed and studied.),best fit,Does not match the required tone for this context.
registerRadar,rr_081,b,2,やるじゃん。,やるじゃん。 (Comment),too casual,Best fit for the social context and tone.
registerRadar,rr_081,c,3,感銘[かんめい]、胸[むね]を打[う]たれることこの上[うえ]なし。,"感銘、胸を打たれることこの上なし。 (Feeling, 胸king the chest.)",too stiff,Does not match the required tone for this context.
registerRadar,rr_082,a,1,今日[きょう]は仕事[しごと]で疲[つか]れたから、家[いえ]でゆっくりしたい。また今度[こんど]行[い]こ。,"今日は仕事で疲れたから、家でゆっくりしたい。また今度行こ。 (I want to relax at home because I was tired at work today. Also, I will do this.)",best fit,Does not match the required tone for this context.
registerRadar,rr_082,b,2,外出[がいしゅつ]は謹[つつし]んで辞退[じたい]いたします。,外出は謹んで辞退いたします。 (We will resign from outside.),too stiff,Best fit for the social context and tone.
registerRadar,rr_082,c,3,うるせえ、黙[だま]れ。,うるせえ、黙れ。 (Moisturizing and Silent),too rude,Does not match the required tone for this context.
registerRadar,rr_083,a,1,来月[らいげつ]から週[しゅう]3日[か]に変更[へんこう]していただくことは可能[かのう]でしょうか。,来月から週3日に変更していただくことは可能でしょうか。 (Is it possible to change to 3 days next week?),best fit,Does not match the required tone for this context.
